filename.meta,filename,language,modelLanguage
479199809.meta.json,479199809.json,en,epc
47923822.meta.json,47923822.json,en,bpmn20
1157521556.meta.json,1157521556.json,de,bpmn20
1157556518.meta.json,1157556518.json,de,bpmn20
1157573851.meta.json,1157573851.json,hr,bpmn20
1157592789.meta.json,1157592789.json,en,bpmn20
1157628666.meta.json,1157628666.json,en,bpmn11
1157750181.meta.json,1157750181.json,de,processmap
115777604.meta.json,115777604.json,en,bpmn20
1809053853.meta.json,1809053853.json,en,bpmn20
1809074230.meta.json,1809074230.json,en,bpmn20
1809124080.meta.json,1809124080.json,en,bpmn20
1809161681.meta.json,1809161681.json,hr,bpmn11
1809173382.meta.json,1809173382.json,en,bpmn11
1809207474.meta.json,1809207474.json,en,bpmn20
88487431.meta.json,88487431.json,hr,bpmn20
884899246.meta.json,884899246.json,en,bpmn20
884931798.meta.json,884931798.json,en,bpmn20
884933514.meta.json,884933514.json,en,bpmn20
884934651.meta.json,884934651.json,ru,bpmn20
884944048.meta.json,884944048.json,en,epc
884961129.meta.json,884961129.json,de,bpmn20
885161545.meta.json,885161545.json,de,bpmn20
885180918.meta.json,885180918.json,en,bpmn20
885185859.meta.json,885185859.json,it,bpmn20
885204942.meta.json,885204942.json,en,bpmn20
585022401.meta.json,585022401.json,de,bpmn20
585472210.meta.json,585472210.json,de,organigram
585933541.meta.json,585933541.json,en,bpmn20
587338496.meta.json,587338496.json,en,bpmn20
588203400.meta.json,588203400.json,en,epc
589979236.meta.json,589979236.json,de,bpmn20
591414735.meta.json,591414735.json,en,bpmn20
591707677.meta.json,591707677.json,de,bpmn20
592025975.meta.json,592025975.json,de,bpmn20
165703896.meta.json,165703896.json,en,bpmn20
165708390.meta.json,165708390.json,he,epc
1657101851.meta.json,1657101851.json,de,epc
1657159226.meta.json,1657159226.json,en,bpmn20
1657170167.meta.json,1657170167.json,en,bpmn20
1657227289.meta.json,1657227289.json,de,bpmn20
1657395798.meta.json,1657395798.json,de,bpmn11
1657411667.meta.json,1657411667.json,en,bpmn20
1657700433.meta.json,1657700433.json,hr,bpmn11
2036738281.meta.json,2036738281.json,de,bpmn20
2036772765.meta.json,2036772765.json,de,petrinet
2036794205.meta.json,2036794205.json,fr,bpmn20
2036874229.meta.json,2036874229.json,de,bpmn20
2036944359.meta.json,2036944359.json,de,bpmn20
2036953364.meta.json,2036953364.json,en,epc
2037109375.meta.json,2037109375.json,pt,bpmn11
1424465262.meta.json,1424465262.json,cs,bpmn20
1424551887.meta.json,1424551887.json,en,bpmn20
1424558295.meta.json,1424558295.json,de,bpmn20
1424569411.meta.json,1424569411.json,de,processmap
142462668.meta.json,142462668.json,de,bpmn20
1424645414.meta.json,1424645414.json,en,bpmn20
1424781794.meta.json,1424781794.json,en,bpmn20
386056921.meta.json,386056921.json,en,bpmn20
386069848.meta.json,386069848.json,en,bpmn20
386159073.meta.json,386159073.json,en,bpmn20
386166917.meta.json,386166917.json,de,bpmn20
386196737.meta.json,386196737.json,de,epc
386201378.meta.json,386201378.json,de,bpmn20
38622821.meta.json,38622821.json,es,bpmn20
386294487.meta.json,386294487.json,en,bpmn11
386296993.meta.json,386296993.json,de,bpmn20
386464985.meta.json,386464985.json,en,processmap
386547671.meta.json,386547671.json,en,bpmn20
2133044770.meta.json,2133044770.json,en,bpmn20
2133281843.meta.json,2133281843.json,de,bpmn20
2133346531.meta.json,2133346531.json,undetermined language,UML22Class
2133385098.meta.json,2133385098.json,en,bpmn20
2133460163.meta.json,2133460163.json,de,bpmn20
2133740661.meta.json,2133740661.json,de,bpmn11
213382659.meta.json,213382659.json,en,bpmn20
2133833428.meta.json,2133833428.json,de,UML22Class
1541247759.meta.json,1541247759.json,de,UMLUseCase
1541282140.meta.json,1541282140.json,hr,bpmn20
1541337096.meta.json,1541337096.json,fr,bpmn20
1541373586.meta.json,1541373586.json,en,epc
1541401030.meta.json,1541401030.json,en,epc
1541415581.meta.json,1541415581.json,de,bpmn11
1541470057.meta.json,1541470057.json,en,bpmn20conversation
1541508829.meta.json,1541508829.json,hu,petrinet
1541560309.meta.json,1541560309.json,de,bpmn20
631387108.meta.json,631387108.json,de,bpmn20
631442397.meta.json,631442397.json,de,epc
63150071.meta.json,63150071.json,de,processmap
631501643.meta.json,631501643.json,de,bpmn20
631507170.meta.json,631507170.json,en,petrinet
631544952.meta.json,631544952.json,hr,bpmn11
722695097.meta.json,722695097.json,en,bpmn20
722780183.meta.json,722780183.json,en,bpmn20
722810939.meta.json,722810939.json,en,bpmn20
722872751.meta.json,722872751.json,en,bpmn20
722890227.meta.json,722890227.json,de,bpmn20
722932971.meta.json,722932971.json,hu,epc
723005536.meta.json,723005536.json,en,bpmn20
723057643.meta.json,723057643.json,hu,bpmn20
1915313449.meta.json,1915313449.json,en,bpmn20
1915354077.meta.json,1915354077.json,undetermined language,bpmn20
1915375454.meta.json,1915375454.json,it,bpmn20
1915595389.meta.json,1915595389.json,hr,bpmn20
1915755981.meta.json,1915755981.json,en,bpmn20
1915798459.meta.json,1915798459.json,hr,bpmn11
1915915275.meta.json,1915915275.json,en,bpmn20
2004254128.meta.json,2004254128.json,de,bpmn11
2004264967.meta.json,2004264967.json,en,bpmn20
2004424859.meta.json,2004424859.json,de,bpmn20
2004483256.meta.json,2004483256.json,en,processmap
2004608890.meta.json,2004608890.json,en,bpmn20
200472604.meta.json,200472604.json,de,bpmn20
2004726784.meta.json,2004726784.json,it,bpmn20choreography
2004741895.meta.json,2004741895.json,en,bpmn20
2004837166.meta.json,2004837166.json,en,bpmn11
2004843742.meta.json,2004843742.json,en,epc
1497049493.meta.json,1497049493.json,en,epc
149717200.meta.json,149717200.json,en,bpmn20
1497189168.meta.json,1497189168.json,en,bpmn20choreography
1497241414.meta.json,1497241414.json,en,bpmn20
1497265988.meta.json,1497265988.json,de,bpmn20
1497441077.meta.json,1497441077.json,en,bpmn20
1497598258.meta.json,1497598258.json,en,petrinet
149765375.meta.json,149765375.json,de,bpmn20
1497772894.meta.json,1497772894.json,en,bpmn20
1092005652.meta.json,1092005652.json,de,bpmn20
1092016399.meta.json,1092016399.json,en,epc
1092069522.meta.json,1092069522.json,en,epc
1092127146.meta.json,1092127146.json,de,bpmn20
1092204385.meta.json,1092204385.json,undetermined language,bpmn20
1092328815.meta.json,1092328815.json,hr,bpmn11
1092338923.meta.json,1092338923.json,en,bpmn20
1092355869.meta.json,1092355869.json,en,bpmn20
1092398694.meta.json,1092398694.json,en,bpmn20
595000688.meta.json,595000688.json,en,bpmn20
595014948.meta.json,595014948.json,en,bpmn20
595093637.meta.json,595093637.json,en,epc
595227386.meta.json,595227386.json,en,bpmn20
595339413.meta.json,595339413.json,en,epc
595421275.meta.json,595421275.json,de,processmap
595477892.meta.json,595477892.json,en,bpmn20
595499439.meta.json,595499439.json,en,bpmn20
595640852.meta.json,595640852.json,en,epc
595777706.meta.json,595777706.json,undetermined language,bpmn20
595805252.meta.json,595805252.json,de,bpmn20
1020885950.meta.json,1020885950.json,en,epc
1020904348.meta.json,1020904348.json,en,bpmn20choreography
1020975201.meta.json,1020975201.json,en,bpmn20
1021091398.meta.json,1021091398.json,ru,bpmn20
1021118354.meta.json,1021118354.json,undetermined language,bpmn20
1021150353.meta.json,1021150353.json,hu,bpmn11
1391700380.meta.json,1391700380.json,en,bpmn20
1391775827.meta.json,1391775827.json,de,UML22Class
1391799930.meta.json,1391799930.json,en,bpmn20
1391876439.meta.json,1391876439.json,hr,bpmn20
1391925060.meta.json,1391925060.json,de,bpmn20
1392012327.meta.json,1392012327.json,no,bpmn20
1844541969.meta.json,1844541969.json,en,bpmn20
1844676719.meta.json,1844676719.json,en,epc
1844806968.meta.json,1844806968.json,hu,bpmn20
1844948511.meta.json,1844948511.json,en,bpmn20
1845069594.meta.json,1845069594.json,en,bpmn20
1845100389.meta.json,1845100389.json,en,processmap
1845225983.meta.json,1845225983.json,es,bpmn20
1845265121.meta.json,1845265121.json,de,bpmn20
1293934305.meta.json,1293934305.json,de,epc
1293946115.meta.json,1293946115.json,en,bpmn20
1293960656.meta.json,1293960656.json,en,bpmn20
1294142198.meta.json,1294142198.json,en,bpmn20
1294242305.meta.json,1294242305.json,de,bpmn20
1294399598.meta.json,1294399598.json,en,bpmn20
1294619852.meta.json,1294619852.json,hu,epc
1294628171.meta.json,1294628171.json,en,bpmn20
129463222.meta.json,129463222.json,de,epc
129479000.meta.json,129479000.json,en,bpmn20
1457171596.meta.json,1457171596.json,de,bpmn20
1457252316.meta.json,1457252316.json,de,bpmn20
1457315382.meta.json,1457315382.json,en,bpmn20
1457341182.meta.json,1457341182.json,en,bpmn20
1457443194.meta.json,1457443194.json,nl,bpmn20
1457473730.meta.json,1457473730.json,en,epc
1457490274.meta.json,1457490274.json,en,bpmn20
1457514135.meta.json,1457514135.json,en,bpmn20
1457523627.meta.json,1457523627.json,de,epc
913428532.meta.json,913428532.json,hr,bpmn20
913466471.meta.json,913466471.json,en,bpmn20
913472517.meta.json,913472517.json,en,bpmn20
913481039.meta.json,913481039.json,undetermined language,bpmn20
913613269.meta.json,913613269.json,de,bpmn20
913661455.meta.json,913661455.json,de,epc
913685395.meta.json,913685395.json,en,epc
350977373.meta.json,350977373.json,de,bpmn20
351069259.meta.json,351069259.json,en,bpmn20
351209159.meta.json,351209159.json,de,bpmn20
351259272.meta.json,351259272.json,en,petrinet
351285996.meta.json,351285996.json,de,bpmn20
351294896.meta.json,351294896.json,hr,bpmn11
351313868.meta.json,351313868.json,en,bpmn20
2091412566.meta.json,2091412566.json,hu,bpmn20
2091431642.meta.json,2091431642.json,de,bpmn20
2091561512.meta.json,2091561512.json,en,bpmn20
209159036.meta.json,209159036.json,undetermined language,epc
2091684970.meta.json,2091684970.json,en,epc
209175370.meta.json,209175370.json,undetermined language,UML22Class
135252662.meta.json,135252662.json,en,bpmn20
1352537313.meta.json,1352537313.json,en,bpmn20
135256953.meta.json,135256953.json,undetermined language,bpmn20
1352698346.meta.json,1352698346.json,en,bpmn20
1352749718.meta.json,1352749718.json,sv,bpmn20
1352840228.meta.json,1352840228.json,en,bpmn20
983883042.meta.json,983883042.json,en,bpmn20
983914451.meta.json,983914451.json,en,bpmn20
984175857.meta.json,984175857.json,en,epc
984180088.meta.json,984180088.json,en,bpmn20
984238027.meta.json,984238027.json,en,bpmn20
984293045.meta.json,984293045.json,en,bpmn20
1570043649.meta.json,1570043649.json,de,bpmn20choreography
1570086414.meta.json,1570086414.json,en,bpmn20
1570089867.meta.json,1570089867.json,en,bpmn20
1570175219.meta.json,1570175219.json,en,bpmn20
1570207602.meta.json,1570207602.json,hu,processmap
1570224961.meta.json,1570224961.json,so,bpmn20
157032822.meta.json,157032822.json,de,bpmn20
1570457419.meta.json,1570457419.json,en,epc
1570561236.meta.json,1570561236.json,en,epc
667941820.meta.json,667941820.json,undetermined language,epc
668141786.meta.json,668141786.json,de,bpmn20
668187959.meta.json,668187959.json,pl,bpmn20
668228753.meta.json,668228753.json,en,bpmn20
668275609.meta.json,668275609.json,en,bpmn20
668277065.meta.json,668277065.json,en,bpmn20
668281364.meta.json,668281364.json,hr,bpmn11
668312651.meta.json,668312651.json,en,bpmn20
668356985.meta.json,668356985.json,en,epc
668540641.meta.json,668540641.json,en,bpmn20
168829335.meta.json,168829335.json,es,bpmn20choreography
1688326728.meta.json,1688326728.json,de,epc
1688366092.meta.json,1688366092.json,en,bpmn20
1688463889.meta.json,1688463889.json,en,bpmn20
1688500346.meta.json,1688500346.json,en,bpmn11
1688521123.meta.json,1688521123.json,de,bpmn20
1688534183.meta.json,1688534183.json,de,bpmn20
1688644673.meta.json,1688644673.json,en,epc
1688649961.meta.json,1688649961.json,en,bpmn20
1688904170.meta.json,1688904170.json,de,bpmn20
794584366.meta.json,794584366.json,en,epc
79467760.meta.json,79467760.json,hu,epc
794708635.meta.json,794708635.json,de,bpmn20
794798753.meta.json,794798753.json,en,bpmn20
794858910.meta.json,794858910.json,en,bpmn20
7949191.meta.json,7949191.json,en,bpmn20
794932148.meta.json,794932148.json,en,bpmn20
1766889962.meta.json,1766889962.json,en,epc
1766960294.meta.json,1766960294.json,sv,bpmn20
1767023137.meta.json,1767023137.json,undetermined language,processmap
1767103575.meta.json,1767103575.json,en,epc
1767183944.meta.json,1767183944.json,de,bpmn20
176727853.meta.json,176727853.json,de,bpmn20
1767321770.meta.json,1767321770.json,en,coloredpetrinet
1767369270.meta.json,1767369270.json,en,bpmn20
1767371064.meta.json,1767371064.json,en,organigram
1767402153.meta.json,1767402153.json,hu,bpmn20
1229200560.meta.json,1229200560.json,en,bpmn20
1229269802.meta.json,1229269802.json,undetermined language,UML22Class
1229276912.meta.json,1229276912.json,de,bpmn20
1229380355.meta.json,1229380355.json,en,bpmn20
1229407410.meta.json,1229407410.json,en,processmap
1229470889.meta.json,1229470889.json,sk,bpmn20
1229475421.meta.json,1229475421.json,en,bpmn20
1229614840.meta.json,1229614840.json,de,bpmn20
1229743958.meta.json,1229743958.json,en,epc
1191880700.meta.json,1191880700.json,en,bpmn20
1191894198.meta.json,1191894198.json,hr,bpmn20
119190687.meta.json,119190687.json,de,UMLUseCase
1192098243.meta.json,1192098243.json,hr,bpmn11
1192138262.meta.json,1192138262.json,hu,processmap
1192212369.meta.json,1192212369.json,de,bpmn11
531926633.meta.json,531926633.json,de,bpmn20
532029294.meta.json,532029294.json,de,bpmn20
532049691.meta.json,532049691.json,en,bpmn20
532164361.meta.json,532164361.json,hu,bpmn20
53225388.meta.json,53225388.json,en,bpmn20
532310795.meta.json,532310795.json,en,bpmn20
532364275.meta.json,532364275.json,de,bpmn20
532449304.meta.json,532449304.json,en,bpmn20
532484117.meta.json,532484117.json,en,bpmn20
697311.meta.json,697311.json,en,bpmn20
697311015.meta.json,697311015.json,en,processmap
697401383.meta.json,697401383.json,de,bpmn20
697459448.meta.json,697459448.json,en,bpmn20
697543683.meta.json,697543683.json,en,bpmn20
697551535.meta.json,697551535.json,de,bpmn20
697640002.meta.json,697640002.json,en,bpmn20
697673712.meta.json,697673712.json,it,bpmn20
697820432.meta.json,697820432.json,hu,bpmn20
697911980.meta.json,697911980.json,it,bpmn20
697921259.meta.json,697921259.json,hu,bpmn20
1598911733.meta.json,1598911733.json,de,bpmn20
159911883.meta.json,159911883.json,en,bpmn20
159914508.meta.json,159914508.json,hu,epc
1599278566.meta.json,1599278566.json,de,bpmn20
1599306664.meta.json,1599306664.json,undetermined language,bpmn20
1599317222.meta.json,1599317222.json,en,bpmn20
1599320167.meta.json,1599320167.json,en,epc
1599333566.meta.json,1599333566.json,en,bpmn20
1975084852.meta.json,1975084852.json,en,bpmn20
1975094376.meta.json,1975094376.json,hr,bpmn20
1975259906.meta.json,1975259906.json,en,bpmn11
1975287144.meta.json,1975287144.json,en,bpmn11
1975345833.meta.json,1975345833.json,en,bpmn20
197535654.meta.json,197535654.json,en,organigram
1975536473.meta.json,1975536473.json,de,bpmn20
197567110.meta.json,197567110.json,en,bpmn20
1975778300.meta.json,1975778300.json,en,bpmn20
1721563630.meta.json,1721563630.json,en,bpmn20
1721592215.meta.json,1721592215.json,pt,organigram
172162183.meta.json,172162183.json,undetermined language,epc
1721664316.meta.json,1721664316.json,de,bpmn20
1721735258.meta.json,1721735258.json,en,bpmn20
1721865176.meta.json,1721865176.json,de,bpmn20
1721901283.meta.json,1721901283.json,hr,bpmn20
1721979444.meta.json,1721979444.json,hu,processmap
1722013528.meta.json,1722013528.json,en,bpmn20
1722056530.meta.json,1722056530.json,en,epc
172217526.meta.json,172217526.json,fr,bpmn20
317023573.meta.json,317023573.json,de,bpmn20
317149532.meta.json,317149532.json,en,processmap
317244190.meta.json,317244190.json,en,bpmn11
317382018.meta.json,317382018.json,en,bpmn20
317443658.meta.json,317443658.json,de,epc
317621619.meta.json,317621619.json,en,bpmn20
317682456.meta.json,317682456.json,en,bpmn20
317724754.meta.json,317724754.json,en,processmap
1263793752.meta.json,1263793752.json,de,bpmn20
1263828722.meta.json,1263828722.json,hu,epc
1263880376.meta.json,1263880376.json,en,bpmn20
1264038469.meta.json,1264038469.json,en,bpmn20
1264042605.meta.json,1264042605.json,fr,bpmn20
126407991.meta.json,126407991.json,en,epc
1264162094.meta.json,1264162094.json,de,bpmn20
1264216167.meta.json,1264216167.json,en,bpmn20
1264216957.meta.json,1264216957.json,sk,bpmn20
1264284858.meta.json,1264284858.json,en,bpmn20
85496456.meta.json,85496456.json,de,organigram
855000189.meta.json,855000189.json,en,bpmn20
855054694.meta.json,855054694.json,en,bpmn20
855097732.meta.json,855097732.json,en,epc
855210059.meta.json,855210059.json,de,epc
855294010.meta.json,855294010.json,en,processmap
855319585.meta.json,855319585.json,undetermined language,bpmn11
855328084.meta.json,855328084.json,en,bpmn20
1318566098.meta.json,1318566098.json,fr,bpmn11
1318712213.meta.json,1318712213.json,en,bpmn11
1318767101.meta.json,1318767101.json,hr,bpmn11
1318836402.meta.json,1318836402.json,en,bpmn20
1318876239.meta.json,1318876239.json,undetermined language,UML22Class
131897207.meta.json,131897207.json,sk,bpmn20
1319150831.meta.json,1319150831.json,undetermined language,petrinet
1319256909.meta.json,1319256909.json,undetermined language,bpmn20
1319318747.meta.json,1319318747.json,en,epc
1319331536.meta.json,1319331536.json,hu,epc
1122922063.meta.json,1122922063.json,en,epc
1122925812.meta.json,1122925812.json,en,epc
1123009835.meta.json,1123009835.json,en,bpmn20
1123136549.meta.json,1123136549.json,undetermined language,bpmn20
112315538.meta.json,112315538.json,de,bpmn20
1123159782.meta.json,1123159782.json,en,organigram
1123219798.meta.json,1123219798.json,de,bpmn20
1309134985.meta.json,1309134985.json,en,bpmn20
1309464814.meta.json,1309464814.json,en,organigram
1310731655.meta.json,1310731655.json,en,bpmn20
1312463956.meta.json,1312463956.json,de,bpmn20
